No.,Title,Year,Decision,Notes
797,Ai in Foreign Language Learning in Engineering Education: the Benefits and Challenges of Using Chatgpt,2024,exclude,"{
    ""c1"": {
        ""status"": ""unclear"",
        ""evidence"": ""Participants are first-year students in engineering faculties using ChatGPT for foreign language learning, including English (vocabulary, grammar, writing styles). However, it is not explicitly stated that they are L2 English learners in ESL/EFL/ELL contexts, only that this is a foreign language class in engineering education.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""Although ChatGPT (an LLM) is used and practical classroom uses are described, the abstract does not indicate an experimental or quasi-experimental design. It appears to be a descriptive/practice-based study focusing on benefits, challenges, and suggested uses, not a controlled intervention study.""
    },
    ""c3"": {
        ""status"": ""unclear"",
        ""evidence"": ""Writing-related activities are mentioned (written practice, learning writing styles), but the primary focus seems broader—general foreign language learning, vocabulary, grammar, dialogue, and attitudes toward ChatGPT—rather than a focused investigation of writing competence or writing-related variables.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The abstract reports a questionnaire on students’ attitudes and tips for using ChatGPT, but there is no mention of quantifiable writing outcome metrics (e.g., writing scores, text quality measures) to assess the effectiveness of the ChatGPT-mediated writing activities.""
    }
}"
798,Exploring Chatgpt's Ability to Classify the Structure of Literature Reviews in Engineering Research Articles,2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""The abstract does not mention any participants, learners, or educational context (ESL/EFL/ELL). It is a tool-focused evaluation of ChatGPT’s classification ability on literature review structures in engineering research articles, not a study involving L2 English learners.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""ChatGPT is used to classify paragraphs in literature reviews and its performance is compared to manual coding. There is no experimental or quasi-experimental pedagogical intervention integrating ChatGPT into writing instruction or learners’ writing processes.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on ChatGPT’s functionality in identifying literature review structure, not on developing or assessing writing competence through an instructional intervention. Any pedagogical implications are speculative and not part of an implemented teaching context.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""No quantifiable learner writing outcomes are reported. The numerical results concern ChatGPT’s classification performance, not changes in students’ writing quality or related writing measures following an LLM-mediated intervention.""
    }
}"
799,Using Ai-text Editing Tools to Enhance Writing Skills: an Attitudinal Case Study of Egyptian Undergraduates,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are Egyptian undergraduates in a TEFL (EFL) context, and the focus is on improving their EFL writing abilities, i.e., L2 English learners.""
    },
    ""c2"": {
        ""status"": ""unclear"",
        ""evidence"": ""The abstract refers broadly to “AI-text editing tools” and “different AI tools” without specifying whether they are LLM-based (e.g., ChatGPT, GPT-4) or non-LLM tools (e.g., Grammarly-style editors). It is not possible to confirm that transformer-based generative LLMs are used.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The study focuses on using AI-text editing tools to refine translated manuscripts and improve EFL writing abilities, clearly centering on writing competence in an instructional context.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The study is described as an attitudinal case study based on students’ self-reported observations and perceptions. The abstract reports favorable attitudes and perceived enhancement of writing skills but does not mention any experimental or quasi-experimental design, nor any quantifiable writing outcome measures.""
    }
}"
800,Investigating Chinese Learners ‘ Use and Perceptions of Chatgpt in Eap,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are Chinese learners in an English for Academic Purposes (EAP) context at a Chinese university, which fits L2 English learners in an EFL/ESL/ELL setting.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""Although ChatGPT (an LLM) is central, the study investigates learners’ use and perceptions via questionnaire and interviews. There is no indication of an experimental or quasi-experimental instructional intervention integrating ChatGPT into writing instruction; it is observational/descriptive.""
    },
    ""c3"": {
        ""status"": ""unclear"",
        ""evidence"": ""The abstract notes that students use ChatGPT for academic writing among other purposes, but the primary focus is on general use and perceptions in EAP, not on a structured writing-focused pedagogical intervention or systematic examination of writing competence.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The study reports questionnaire and interview data on use and attitudes. There is no mention of quantifiable writing outcome measures (e.g., writing scores, text quality metrics) assessing the effectiveness of ChatGPT-mediated writing intervention.""
    }
}"
801,Argumentative Writing Software: Perceptions of Undergraduate Students Toward Artist Prototype,2024,exclude,"{
    ""c1"": {
        ""status"": ""unclear"",
        ""evidence"": ""Participants are 30 undergraduate students at a Thai university. Their L2 status and whether the focus is specifically on English as a foreign/second language is not stated. The language of writing is not specified, so it is unclear if they are L2 English learners.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The tool Artist uses NLP and AI technologies and incorporates ChatGPT recommendations, but the study is described as a research-and-development usability/feasibility test of prototype interfaces. There is no clear experimental or quasi-experimental design evaluating an LLM-based pedagogical intervention; ChatGPT appears as a component, not as the central focus of an instructional experiment.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The tool is explicitly an argumentative writing support software, and the study focuses on argumentative writing, including graphical representation and ways to create argumentations. Thus, the primary focus is on writing competence and writing-related variables.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""Outcomes reported are perceptions of feasibility, usability, and feelings about ChatGPT, gathered via focus group interviews. There is no mention of quantifiable writing outcome metrics (e.g., writing scores, quality ratings, error counts) to assess effectiveness of the LLM-mediated intervention.""
    }
}"
802,Mcaimem: a Mixed Sram and Edram Cell for Area and Energy-efficient On-chip Ai Memory,2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""The article focuses on AI chip memory design (SRAM, eDRAM, mixed CMOS cell memory) and deep neural network data representation. There is no mention of human participants, language learners, ESL/EFL/ELL contexts, or L2 English learning.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The intervention is a hardware memory architecture (MCAIMem) for AI chips, not an educational or pedagogical intervention using large language models such as ChatGPT or GPT-4. No LLM-based writing instruction or writing process support is described.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The context is hardware performance (area, energy efficiency) for AI memory in DNN applications. There is no focus on writing competence, writing instruction, or writing-related variables.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The outcomes reported are chip-level metrics (area reduction, energy consumption, accuracy of DNN tasks) rather than quantifiable writing outcomes. No writing performance measures are included.""
    }
}"
803,Identifying Language Anxiety among Foreign Language Learners Using Gru,2024,exclude,"{
    ""c1"": {
        ""status"": ""unclear"",
        ""evidence"": ""The participants are described as foreign language learners writing English essays, suggesting they may be L2 English learners, but the abstract does not clearly specify ESL/EFL/ELL context or confirm that English is the target L2 rather than just the medium of the task.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The intervention is the development of machine learning classifiers (Decision Tree, LSTM, GRU) to detect language anxiety from student-produced text. These are not large language models (no mention of transformer-based generative models such as GPT, ChatGPT, etc.), and there is no LLM-based instructional or writing-process intervention.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on identifying language anxiety via text classification, not on improving writing competence or writing-related pedagogical interventions. Writing is used as data for anxiety detection, not as the target of instruction or assessment of writing development.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The outcomes reported are model performance metrics (F1-score, accuracy, ROC-AUC) for anxiety classification. There are no quantifiable writing outcome measures (e.g., writing quality, complexity, accuracy, fluency) assessing the effect of an intervention on learners’ writing.""
    }
}"
804,Fluent Futures: Cutting-edge Ai Techniques for Mastering English,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""The study uses the ELLIPSE Corpus, described as a dataset of English Language Learner (ELL) writing samples, indicating an L2 English learner population in an ELL context.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The intervention is based on BERT and a sequence-to-sequence fine-tuning mechanism. While BERT is a transformer model, it is not a large language model used in an interactive, generative way like ChatGPT/GPT-4; the focus is on automated feedback generation, not an LLM-mediated instructional intervention.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on developing an AI feedback system and evaluating it with automatic metrics (ROUGE). There is no clear pedagogical writing intervention or instructional context; it is essentially a feedback-generation/NLP system study rather than a teaching/learning intervention study.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""Although the abstract mentions potential measures like student satisfaction and gains in writing skill, the reported experimental findings are only ROUGE-1, ROUGE-2, and ROUGE-L scores, which are system performance metrics, not quantifiable learner writing outcomes from an intervention.""
    }
}"
805,Synergizing Generative Pre-trained Transformer (gpt) Chatbots in a Process-based Writing Paradigm to Enhance University Students' Writing Skill,2024,include,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are explicitly described as 'university EFL students,' indicating learners of English as a foreign language. The focus of the study is on their English writing skills (organization, content, coherence-cohesion, logical connection, argumentation), satisfying the L2 English learner population criterion.""
    },
    ""c2"": {
        ""status"": ""pass"",
        ""evidence"": ""The study 'investigates the influence of a GPT-based chatbot within a process-based writing framework' and integrates 'GPT-based chatbots' over 10 sessions. GPT-based chatbots are LLMs, and the design is experimental with pre- and post-tests, meeting the requirement for an LLM-mediated writing intervention.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The primary focus is on enhancing 'university students' writing skill' within a 'process-based writing framework.' Outcomes are specific writing components (organization, content, coherence-cohesion, logical connection, argumentation). The chatbot is used pedagogically in the writing process, not merely for automated scoring.""
    },
    ""c4"": {
        ""status"": ""pass"",
        ""evidence"": ""The study reports quantifiable writing outcomes: pre- and post-writing test scores (mean scores 9.13 vs. 17.03) and progressive changes across four writing quizzes in specific components. This provides measurable evidence of the effectiveness of the GPT-based intervention on writing performance.""
    }
}"
806,Examining Writing Feedback Dynamics from Chatgpt Ai and Human Educators: a Comparative Study,2024,unsure,模型调用失败
807,Chatbot-based Learning of Logical Fallacies in Efl Writing: Perceived Effectiveness in Improving Target Knowledge and Learner Motivation,2024,unsure,模型调用失败
808,Co-creating Stories with Generative Ai,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are undergraduates in Hong Kong taking a language-related subject and are described as ESL learners, so they are L2 English learners in an EFL/ESL context.""
    },
    ""c2"": {
        ""status"": ""unclear"",
        ""evidence"": ""The abstract refers to “publicly available Generative Artificial Intelligence (GenAI) tools” but does not specify whether these are LLM-based tools (e.g., ChatGPT) or other generative systems. However, even if they are LLMs, the design appears to be descriptive/qualitative rather than experimental or quasi-experimental.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The context involves co-creating digital stories (written and podcast formats) with GenAI support, focusing on creative writing and storytelling, which is a writing-related activity in an ESL context.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The study is based on qualitative content analysis of semi-structured interviews and reports perceived expansion of creative potential and awareness. There is no indication of quantifiable writing outcome metrics or experimental measures of writing performance.""
    }
}"
809,Aes Model with Logic Rule Reasoning and Self-explanation Based on Amr and Llm,2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""The abstract focuses on automated essay scoring (AES) models and mentions second-language learners only as a potential user group needing explanations. There is no indication of an actual participant sample of L2 English learners in ESL/EFL/ELL contexts, nor any empirical study with such learners.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""LLMs are used to build an interpretable AES system, not as part of an instructional or quasi-experimental pedagogical intervention in writing. The study is about model development and evaluation, not integrating LLMs into writing instruction or learner writing processes.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on AES model interpretability and performance, i.e., automated scoring and explanation generation. There is no pedagogical context or intervention targeting writing competence; it is an assessment/technology study rather than a writing instruction study.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""Outcomes reported are model performance metrics (e.g., surpassing prompt-tuned ChatGPT-4) and explanation quality, not quantifiable changes in learners’ writing performance following an LLM-mediated intervention. No experimental writing outcome measures with learners are described.""
    }
}"
810,Morpho-phraseological Based Classification of Cefr Italian L2 Learner Writing Proficiency,2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""Participants are Italian L2 learners; the focus is on Italian as the target language, not English. The abstract describes CEFR classification for Italian L2 proficiency using texts from Italian CEFR certification exams.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The study presents a model for automatic classification of writing proficiency and compares it with machine learning models. There is no indication that large language models (e.g., ChatGPT, GPT-4) are used, nor that there is any instructional or intervention component.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on automated proficiency classification (assessment) using morpho-phraseological features, not on writing instruction, intervention, or support for learners’ writing processes.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The study reports prediction metrics (accuracy, etc.) for proficiency classification models, not quantifiable outcomes of a pedagogical or LLM-mediated writing intervention. No experimental writing improvement measures are described.""
    }
}"
811,Enhancing Writing Skills with Ai: Personalized Feedback Mechanisms for English Learners,2024,exclude,"{
    ""c1"": {
        ""status"": ""unclear"",
        ""evidence"": ""The abstract refers broadly to “English learners” and “diverse learning contexts” but does not specify that participants are L2 English learners in ESL/EFL/ELL contexts, nor does it describe any actual learner sample; it may be a system paper without human participants.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The study uses the T5 model to generate feedback. While T5 is a transformer-based model, the abstract presents it as an automated feedback system evaluated via BLEU, ROUGE, and METEOR against reference texts, not as an experimental or quasi-experimental pedagogical intervention integrated into writing instruction with learners.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on developing and evaluating an automated feedback mechanism (system performance) rather than on a structured educational intervention targeting writing competence. There is no description of instructional context, teaching procedures, or integration into actual writing classes.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""Reported outcomes are system-level NLP metrics (BLEU, ROUGE, METEOR) assessing alignment with reference texts, not quantifiable learner writing outcomes (e.g., pre/post writing scores, rubric-based writing quality measures). No experimental measures of learner writing improvement are described.""
    }
}"
812,The Impact of Using Chatgpt on Efl Students’ Writing,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are explicitly described as English as a foreign language (EFL) learners, i.e., L2 English learners in an EFL context.""
    },
    ""c2"": {
        ""status"": ""pass"",
        ""evidence"": ""The study investigates the impact of using ChatGPT, a large language model, on EFL students’ writing by comparing outlines written without and with ChatGPT assistance, indicating an LLM-based writing intervention.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The focus is on writing: comparison of English outlines, analysis of logical structure, content enrichment, vocabulary and grammar polishing, and overall writing ability. This aligns with writing competence as the primary focus.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The abstract reports discourse analysis results and qualitative improvements (logical structure, content, vocabulary, grammar) and student reflections, but does not indicate any quantitative or otherwise clearly operationalized writing outcome metrics (e.g., scores, rubric-based ratings, statistical comparisons). Outcomes appear qualitative only.""
    }
}"
813,Visual Analysis of Mobile-assisted Language Education and Discussion on the Role of Mobile Llm Applications in Tcsol,2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""The article focuses on mobile-assisted language education broadly and specifically discusses mobile LLM applications in Teaching Chinese to Speakers of Other Languages (TCSOL) and L2 Chinese learners, not L2 English learners in ESL/EFL/ELL contexts.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""This is a visual analysis/review using Citespace and a conceptual discussion of the role of mobile LLM applications. It does not describe an experimental or quasi-experimental intervention integrating LLMs into writing instruction or processes.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The abstract addresses mobile-assisted language education in general and potential roles of LLMs (e.g., as auxiliary teachers and practice partners). It does not focus on writing competence or writing-related variables; skills are discussed at a general language learning level.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""No quantifiable writing outcome metrics are reported. The paper is a bibliometric/visual analysis and forward-looking discussion, without experimental measures of LLM-mediated writing outcomes.""
    }
}"
814,Exploring Efl Learners’ Integration and Perceptions of Chatgpt's Text Revisions: a Three-stage Writing Task Study,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""The abstract explicitly states the context is an English as a foreign language (EFL) classroom, so participants are L2 English learners and the focus is on English writing.""
    },
    ""c2"": {
        ""status"": ""pass"",
        ""evidence"": ""ChatGPT, an LLM, is used to provide reformulations as feedback within a three-stage writing task (composing–comparison–rewriting). This constitutes an LLM-mediated writing intervention, even though the design appears more observational than controlled experimental.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The study is situated in EFL writing, examining how learners notice and integrate ChatGPT’s text reformulations during revision. The primary focus is on writing processes and improvement, not on automated scoring or system evaluation.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The study analyzes types and depth of noticing, instances of reformulations integrated into rewriting, and questionnaire responses. These are process and perception measures; the abstract does not indicate any quantifiable writing outcome metrics (e.g., changes in writing quality, accuracy, complexity, or scores) used to assess effectiveness of the intervention.""
    }
}"
815,Efl Learners' Perceptions of Written Corrective Feedback in Online Learning,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are 113 EFL students (English as a Foreign Language) in English preparation classes at a private university in Vietnam, clearly L2 English learners.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The study investigates perceptions of written corrective feedback (WCF) in online writing classes. There is no mention of large language models (e.g., ChatGPT, GPT-4) or any LLM-based intervention; it focuses on WCF practices in general.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The context is English writing classes and written corrective feedback, which is directly related to writing competence and writing instruction.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The study examines students’ perceptions via questionnaires and interviews and uses thematic analysis. It does not report quantifiable writing outcome metrics (e.g., changes in writing scores or accuracy) resulting from an intervention.""
    }
}"
816,Uses and Misuses of Chatgpt as an Ai-language Model in Academic Writing,2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""The abstract does not specify any participant population, let alone L2 English learners in ESL/EFL/ELL contexts. It appears to be a conceptual or discussion paper about academic writing in general, not an empirical study with defined L2 learners.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""Although ChatGPT (an LLM) is discussed, there is no indication of an experimental or quasi-experimental intervention integrating ChatGPT into instruction. The paper examines uses, misuses, advantages, limitations, and ethical concerns, suggesting a descriptive or conceptual analysis rather than an intervention study.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The focus is broadly on academic writing and ethical/functional aspects of ChatGPT use, not on a structured pedagogical context targeting writing competence with measurable instructional design. It reads as a general discussion of tool use rather than a writing intervention study.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""No quantifiable writing outcome metrics are mentioned. The abstract refers to ‘findings’ in terms of understanding benefits and risks, but there is no indication of measured changes in writing performance or related variables resulting from an LLM-mediated intervention.""
    }
}"
817,"Chatgpt, a Helpful Scaffold or a Debilitating Crutch for Academic Writing?",2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""The abstract discusses academic writing in general and does not specify that the population is L2 English learners in ESL/EFL/ELL contexts. It appears to target a broad audience of educators, researchers, and students, not a defined L2 learner group.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The article is explicitly described as a review paper that draws on existing literature, empirical studies, and expert opinions. It does not report an original experimental or quasi-experimental intervention integrating ChatGPT into writing instruction.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The focus is on ChatGPT’s role in academic writing, including its influence on the writing process, quality of content, and critical thinking, which aligns with writing-related variables.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""As a review paper, it does not report original, quantifiable writing outcome metrics from an intervention. It synthesizes advantages, constraints, and ethical implications rather than presenting measured effects on writing performance.""
    }
}"
818,Exploring the Young Learners' Interactions with Ai-enerated Multimodal Feedback in Collaborative Writing,2024,exclude,"{
    ""c1"": {
        ""status"": ""fail"",
        ""evidence"": ""Participants are young learners in Chinese language learning activities. The abstract explicitly states the focus is on supporting teaching and learning in Chinese language and promoting vocabulary learning in collaborative Chinese language learning, not L2 English (ESL/EFL/ELL) learners.""
    },
    ""c2"": {
        ""status"": ""unclear"",
        ""evidence"": ""The study uses an AI-enabled automated feedback learning system with AI-generated image feedback, AI-enabled audio feedback, and automatic scoring. However, it does not specify that these tools are large language model-based (e.g., ChatGPT, GPT-4), so it is unclear whether LLMs are involved.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on vocabulary learning and collaborative Chinese language learning activities, not on writing competence or writing-related variables in English. While it mentions collaborative writing, the detailed focus is vocabulary learning in Chinese, not writing outcomes in English.""
    },
    ""c4"": {
        ""status"": ""unclear"",
        ""evidence"": ""The abstract notes that the study will focus on students' learning outcomes, learning process, and learner enjoyment, but it does not specify quantifiable writing outcome metrics; the outcomes appear to be vocabulary learning and affective/process measures rather than writing performance.""
    }
}"
819,To Use or Not to Use? a Mixed-methods Study on the Determinants of Efl College Learners' Behavioral Intention to Use Ai in the Distributed Learning Context,2024,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are 464 Chinese EFL college learners, clearly an English-as-a-foreign-language population, which fits the required L2 English learner context.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The study investigates determinants of behavioral intention to use AI based on the Technology Acceptance Model. It does not describe an experimental or quasi-experimental intervention integrating a specific LLM (e.g., ChatGPT, GPT-4) into writing instruction or processes; AI is treated generically and only at the level of intention to use.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The focus is on attitudes and behavioral intention toward AI in distributed EFL learning, not specifically on writing competence or writing-related variables. No indication is given that the AI use is tied to writing instruction or writing tasks.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The outcomes are TAM constructs (perceived ease of use, perceived usefulness, attitude, behavioral intention). There are no reported quantitative writing performance measures or writing-related outcome metrics assessing an AI- or LLM-mediated writing intervention.""
    }
}"
820,Opening the Black Box: Interpretable Machine Learning Reveals the Relationship between Lexical Diversity and Writing Quality,2023,exclude,"{
    ""c1"": {
        ""status"": ""unclear"",
        ""evidence"": ""The abstract references CET-4 writing, which typically involves Chinese L1 learners writing in English, suggesting an L2 English population. However, this is not explicitly stated in the title or abstract, so the L2 English learner status is inferred rather than confirmed.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The study uses interpretable machine learning to analyze the relationship between lexical diversity and writing quality and to verify the validity of automatic essay scoring. There is no indication that a large language model (e.g., ChatGPT, GPT-4) is integrated into instruction or writing processes as an intervention.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on understanding the writing construct, rating scales, and validating automatic essay scoring, not on a pedagogical or instructional intervention targeting writing competence using LLMs. It is an assessment/construct validation study rather than a teaching/learning intervention.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""Although writing quality is analyzed, the study does not describe an experimental or quasi-experimental intervention with pre/post or comparative writing outcome measures mediated by an LLM. It focuses on modeling and interpretation, not on evaluating the effectiveness of an LLM-based writing intervention.""
    }
}"
821,Feeding Two Birds with One Scone: Using Awe to Enhance Writing and Creativity among Pre-university Students,2023,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are described as “eleven CEFR B1 second language learners” in “English language writing instructions,” indicating L2 English learners in an EFL/ESL-type context.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The intervention uses an Automated Writing Evaluation (AWE) tool based on NLP to generate feedback. The abstract does not indicate that this is a large language model (e.g., ChatGPT/GPT-4 or similar transformer-based generative model); it appears to be a conventional AWE system, which falls outside the LLM-focused scope.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The study explicitly focuses on “English language writing instructions to improve writing proficiency and creative performance,” using AWE as formative assessment in writing lessons. The primary context is writing competence and related creativity.""
    },
    ""c4"": {
        ""status"": ""pass"",
        ""evidence"": ""The study reports pre- and post-test scores for writing and creativity, noting “improvements in writing and creativity scores.” These are quantifiable outcome measures of the writing intervention.""
    }
}"
822,The Combination of Recognition Technology and Artificial Intelligence for Questioning and Clarification Mechanisms to Facilitate Meaningful Efl Writing in Authentic Contexts,2023,unsure,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are explicitly described as EFL learners, indicating L2 English learners in an EFL context. The focus is on EFL writing, so the target language is English.""
    },
    ""c2"": {
        ""status"": ""unclear"",
        ""evidence"": ""The study uses an app with “generative-AI that can generate meaningful questions and clarifications.” However, the abstract does not specify whether this generative AI is a large language model (e.g., transformer-based LLM such as ChatGPT/GPT-4) or another type of AI. Without explicit indication that an LLM is used, it is unclear if it meets the LLM-based intervention criterion.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The intervention is designed to facilitate EFL writing in authentic contexts via a Smart Questioning-Answering-Clarification mechanism. Outcomes include writing more meaningful words and enhancing EFL writing, so the primary focus is on writing competence and related variables, not on automated scoring.""
    },
    ""c4"": {
        ""status"": ""pass"",
        ""evidence"": ""The study is a five-week quasi-experiment with experimental and control groups, reporting significant differences in learning behaviors, post-test results, and the amount of meaningful words written in assignments. These are quantifiable writing-related outcome measures.""
    }
}"
823,Rating Short L2 Essays on the Cefr Scale with Gpt-4,2023,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""The abstract specifies that the essays are written by L2 English learners on a high-stakes language assessment, clearly matching the target population of L2 English learners.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""GPT-3.5 and GPT-4 are used as automated raters of essays, not as part of an instructional or intervention design for writing. There is no experimental or quasi-experimental integration of LLMs into writing instruction or writing processes.""
    },
    ""c3"": {
        ""status"": ""fail"",
        ""evidence"": ""The primary focus is on automated essay scoring performance and inter-rater agreement with human ratings, not on improving writing competence or implementing a pedagogical writing intervention.""
    },
    ""c4"": {
        ""status"": ""fail"",
        ""evidence"": ""The study reports agreement between LLM and human scores as an evaluation of scoring reliability, not as outcome measures of a writing intervention. There is no LLM-mediated instructional treatment whose impact on writing performance is measured.""
    }
}"
824,The Impact of Automated Writing Evaluation on Second Language Writing Skills of Chinese Efl Learners: a Randomized Controlled Trial,2023,exclude,"{
    ""c1"": {
        ""status"": ""pass"",
        ""evidence"": ""Participants are 190 Chinese EFL students, clearly L2 English learners in an EFL context. The writing test is an IELTS writing sample, confirming the target language is English.""
    },
    ""c2"": {
        ""status"": ""fail"",
        ""evidence"": ""The intervention is Automated Writing Evaluation (AWE) training using Grammarly. Grammarly is described as an AI-driven AWE platform, but it is not a large language model-based generative tool like ChatGPT, GPT-4, or similar transformer-based LLMs. The study focuses on AWE, not LLM-mediated writing instruction.""
    },
    ""c3"": {
        ""status"": ""pass"",
        ""evidence"": ""The primary focus is on L2 writing competence, assessing task achievement, coherence and cohesion, lexicon, and grammatical accuracy in IELTS writing tasks. The intervention is pedagogical, not just automated scoring.""
    },
    ""c4"": {
        ""status"": ""pass"",
        ""evidence"": ""The randomized controlled trial reports quantifiable writing outcomes: performance differences between experimental and control groups across multiple writing skill dimensions, with pre- and post-test measures.""
    }
}"
